Name,Type,Ingredients,Price
DIOR,Treatments,"Aqua (Water), Glycerin, Propylene Glycol Dicaprylate/Dicaprate, Butylene Glycol, Pentylene Glycol, Alcohol, Caprylic/Capric Triglyceride, Ascorbyl Glucoside, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Dimethicone, Tromethamine, Steareth-21, Cetyl Alcohol, Stearyl Alcohol, Phenoxyethanol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sodium Citrate, Steareth-2, Parfum (Fragrance), Dipotassium Glycyrrhizate, Tetrasodium Edta, Xanthan Gum, Cellulose, Silica, Ci 77891 (Titanium Dioxide), Malva Sylvestris (Mallow) Extract, Citrus Unshiu Peel Extract, Glucosyl Hesperidin, Faex (Yeast Extract), Citric Acid, Carbomer, Aluminum Hydroxide, Leontopodium Alpinum Extract, Sodium Stearate, Alpha-Isomethyl Ionone, Linalool, Citronellol, Potassium Sorbate, Atelocollagen, Stearic Acid, Zinc Gluconate, Sodium Hyaluronate, Sodium Chloride, Ethylhexylglycerin, Sodium Benzoate, Bht, Hydrated Silica, Hydrogen Dimethicone, Sodium Dna, Ci 14700 (Red 4), Disodium Phosphate, Ergothioneine, Potassium Chloride, Potassium Phosphate.",$125.00 
ALGENIST,Treatments,"-Microalgae Oil: Improves the appearance of firmness for visibly smooth and toned skin.
-Ceramides: Retain and balance natural moisture levels, increase water-retention capacity, and reduce the appearance of fine lines and wrinkles by supporting skin’s ",$82.00 
DIOR,Treatments,"-Hyaluronic Acid: An exclusive grade that hydrates, helps retain moisture, and offers a smoothing effect.
-Floral Complex of Longoza, White Lily, Chinese Peony, and Chinese Jasmine: Has an energizing and revitalizing effect.

Aqua (Water), Glycerin, Niaci",$155.00 
ERNO LASZLO,Treatments,"Step 1 Peel:
PEG-8, Sodium Bicarbonate, Butylene Glycol, Glyceryl Stearate SE, Silica, Polylactic Acid, Ascorbyl Palmitate, Tocopheryl Acetate, Sodium Ascorbyl Phosphate, Helianthus Annuus (Sunflower) Seed Oil, Daucus Carota Sativa (Carrot) Seed Oil, Daucus Carota Sativa (Carrot) Root Extract, Beta Carotene (CI 40800), Fragrance.
Step 2 Activator:
Water,Linoleamidopropyl PG-Dimonium Chloride Phosphate, Polyquaternium-10, Hydroxyethylcellulose, Sodium Ascorbyl Phosphate, Polysorbate 20, PEG-40 Hydrogenated Castor Oil, Trideceth-9, Sodium Hydroxide, Disodium EDTA, Lactic Acid,Fragrance, Potassium Sorbate, Phenoxyethanol, Sodium Dehydroacetate, Limonene.",$108.00 
OMOROVICZA,Treatments,"-Australian Caviar Lime Extract: Softens, smooths, and improves luminosity.
-Glycolic Acid: A powerful exfoliating AHA to reveal a brighter, clearer, younger, and more even-toned complexion.
-Salicylic Acid (Beta Hydroxy Acid): Exfoliates the surface of t",$125.00 
CLINIQUE,Treatments,"-Salicylic Acid: Help clear dead skin cells.
-Kaolin Clay and Laminaria: Clean and help absorb surface oil.

Water, Kaolin, Butylene Glycol, Magnesium Aluminum Silicate, Sodium Lauroyl Sarcosinate, Glyceryl Stearate, Peg-100 Stearate, Gentiana Lutea (Gent",$25.00 
KORRES,Treatments,"-Real Greek Yoghurt: Delivers a soothing, cooling sensation with a super dose of probiotics to nurture your skin.

Aqua/Water/Eau, Glycerin, Yogurt, Hydrogenated Polyisobutene, Butylene Glycol, Dicaprylyl Carbonate, Pentylene Glycol, Sodium Acrylates Copo",$26.00 
PERRICONE MD,Treatments,"-Acyl-Glutathione
-Flaxseed Oil
-Chia Seed Oil
-Macadamia Seed Oil

Water, Propanediol, Squalane, Hydrogenated Polyisobutene, S-Palmitoylglutathione, Dimethicone, Glycerin, Macadamia Ternifolia Seed Oil, Xylitylglucoside, Tetrahexyldecyl Ascorbate, Dimeth",$179.00 
LANCÔME,Treatments,"Blue Concentrate:
Dipropylene Glycol, Tocopherol, Ferulic Acid, Isopropyl Lauroyl Sarcosinate, Ci 60730/Ext. Violet 2, Coco-Betaine, Arginine, Centaurea Cyanus Flower Water, Propanediol, Citric Acid, Aqua/Water, Styrene/Acrylates Copolymer.

Base Concentrate:
Aqua/Water, Bifida Ferment Lysate, Glycerin, Propanediol, Betaine, Ananas Sativus Fruit Extract/Pineapple Fruit Extract, T-Butyl Alcohol, Lactobacillus Ferment, Tocopherol, Sodium Citrate, Sodium Hyaluronate, Madecassoside, Sodium Benzoate, Hydrolyzed Wheat Protein, Sodium Dehydroacetate, Sodium Succinate, Phenoxyethanol, Faex Extract/Yeast Extract, Adenosine, Caffeine, Ppg-6-Decyltetradeceth-30, Peg-32, Arginine, Chlorphenesin, Ammonium Polyacryloyldimethyl Taurate, Xanthan Gum, Pentylene Glycol, Leontopodium Alpinum Extract, Caprylyl Glycol, Papain, Disodium Edta, Citric Acid, Potassium Sorbate, Methionine, Glycine, Parfum/Fragrance.",$80.00 
DR. JART+,Treatments,"-Eight-Peptide Complex: Replenishes and recharges fatigued, depleted skin.
-Peach Flower Extract: Revitalizes the complexion for instant radiance.

Water, Pentylene Glycol, Glycerin, Methyl Gluceth-20, Alcohol, Glyceryl Polymethacrylate, Niacinamide, Poly",$48.00 
KIEHL'S SINCE 1851,Treatments,"-Geranium Essential Oil: Preserves anti-aging and antioxidant potency and has a light floral aroma.
-Nutritional Micro-filtered Yeast Extract: Visibly lifts skin and tightens pores.

Water, Butylene Glycol, Bis-Peg-18 Methyl Ether Dimethyl Silane, Methyl ",$86.00 
PROACTIV,Treatments,"Water, Ethoxydiglycol, Glycerin, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Polysorbate 80, Polysorbate 60, Sorbitan Stearate, Carbomer, Potassium Hydroxide, Disodium EDTA, Fragrance.",$60.00 
NUFACE,Treatments,"-Hyaluronic Acid: Hydrates the skin.

Water, Polyglyceryl-4 Laurate/Succinate, Betaine, Phenoxyethanol, Saccharomyces/Copper Ferment, Ethylhexylglycerin, Fragrance, Glycerin, Saccharomyces/Magnesium Ferment, Saccharomyces/Zinc Ferment, Sodium Citrate, Sod",$20.00 
ESTÉE LAUDER,Treatments,"Water, Dimethicone, Butylene Glycol, Caprylic/Capric Triglyceride, Glycerin, Bis-Peg-18 Methyl Ether Dimethyl Silane, Polysorbate 20, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Polysilicone-11, Mangifera Indica (Mango) Seed Butter, Phoenix Dactylifera (Date) Fruit Extract, Pisum Sativum (Pea) Extract, Cucumis Sativus (Cucumber) Fruit Extract, Crithmum Maritimum Extract, Laminaria Ochroleuca Extract, Commiphora Mukul Resin Extract, Triticum Vulgare (Wheat) Germ Extract, Bambusa Vulgaris (Bamboo) Extract, Chlorella Vulgaris Extract, Laminaria Saccharina Extract, Brassica Campestris (Rapeseed) Sterols, Helianthus Annuus (Sunflower) Seed Extract, Algae Extract, Hypnea Musciformis (Algae) Extract, Sigesbeckia Orientalis (St. Paul'S Wort) Extract, Nymphaea Alba (Water Lily) Flower Extract, Acetyl Glucosamine, Caffeine, Gellidiella Acerosa Extract, Coffea Arabica (Coffee) Seed Extract, Sodium Hyaluronate, Lactic Acid, Propylene Glycol Dicaprate, Saccharide Isomerate, Methyl Gluceth-20, Ethylhexylglycerin, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Helianthus Annuus (Sunflower) Seedcake, Caprylyl Glycol, Isohexadecane, Tocopheryl Acetate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Glyceryl Polymethacrylate, Sodium Polyacrylate Starch, Squalane, Sodium Pca, Urea, Zea Mays (Corn) Kernel Extract, Whey Protein/Lactis Protein/Proteine Du Petit-Lait, Palmaria Palmata Extract, Polysorbate 80, Acetyl Hexapeptide-8, Triolein, Hydrolyzed Rice Extract, Linoleic Acid, Trehalose, Glycine Soja (Soybean) Protein, Glucosamine Hcl, Phospholipids, Laminaria Digitata Extract, Hordeum Vulgare (Barley) Extract/Extrait D'Orge, Polyquaternium-51, Palmitoyl Hexapeptide-12, Ergothioneine, Aminopropyl Ascorbyl Phosphate, Peg-8, Phytosteryl Canola Glycerides, Pentylene Glycol, Oleic Acid, Palmitic Acid, Xanthan Gum, Fragrance, Sodium Hydroxide, Citric Acid, Silica, Calcium Chloride, Stearic Acid, Dipropylene Glycol, Sodium Palmitoyl Proline, Disodium Edta, Bht, Potassium Sorbate, Phenoxyethanol, Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499) .",$78.00 
THE INKEY LIST,Treatments,"-Gransome Heptapeptide-7 5%: An ingredient proven to visibly reduce crepey skin.
-Squalane: Provides lightweight hydration.

Water, Polysilicone-11, Hydrogenated Polydecene, Hydrogenated Polyisobutene, Polymethylsilsesquioxane, Phenoxyethanol, Sodium Capr",$14.99 
ALPHA-H,Treatments,"-Niacinamide: Moisturizes and hydrates to improve skin’s texture.
-Copper Peptide: Creates a ""daily protein powder"" for your skin to energize and invigorate the complexion.
-Chia Seeds: Rich in omega-3 and 6 essential fatty acids and antioxidants that h",$55.00 
AMOREPACIFIC,Treatments,"-Vitamin C: Brightens and helps to improve skin tone and visible wrinkles.
-Green Tea Polysaccharides: Anti-pollution; soothe and protect skin from environmental aging factors.
-White Peony: An antioxidant that brightens and purifies skin.

Formula1: Came",$250.00 
CLARINS,Treatments,"-Organic Agropyron, Organic Guarana, and Plant Caffeine Extracts: Help define and enhance facial features.
-Zerumbet Ginger Extract and Escin from Horse Chestnut: Reduce the look of puffiness.
-Organic Oat Sugars: Provide a lifting effect.

Water, Alcohol",$81.00 
LANCÔME,Treatments,"Water, Ascorbic Acid, Alcohol Denat., Dipropylene Glycol, Glycerin, Laureth-23, Tocopherol, Hydrolyzed Hyaluronic Acid, Sodium Hydroxide, Pinus Pinaster Bark/Bud Extract, Neohesperidin Dihydrochalcone, Methyldihydrojasmonate, Bht.",$65.00 
ESTÉE LAUDER,Treatments,"Idealist Extra Pore Min Skin Refin Division: El (Estee Lauder)Ingredients: Water , Cyclopentasiloxane , Dimethicone , Polysilicone-11 , Acetyl Glucosamine , Sodium Lactobionate , Morus Nigra (Mulberry) Root Extract , Yeast Extract/Faex/Extrait De Levure , Serenoa Serrulata (Saw Palmetto) Fruit Extract , Triticum Vulgare (Wheat) Germ Extract , Vitis Vinifera (Grape) Fruit Extract , Scutellaria Baicalensis Extract , Castanea Sativa (Chestnut) Seed Extract , Camellia Sinensis (Green Tea) Leaf Extract , Hordeum Vulgare (Barley) Extract/Extrait D'Orge , Lavandula Angustifolia (Lavender) , Amorphophallus Konjac Root Powder , Caffeine , Laminaria Saccharina Extract , Tocopheryl Acetate , Salvia Sclarea (Clary) Extract , Sodium Hyaluronate , Coriandrum Sativum (Coriander) , Citrus Grandis (Grapefruit California) , Cholesterol , Glycerin , Ethylhexylglycerin , Squalane , Polyethylene , Isopentyldiol , Phenyl Trimethicone , Isohexadecane , Polysorbate 20 , Pantethine , Methyldihydrojasmonate , Acrylamide/Sodium Acryloyldimethyltaurate Copolymer , Ammonium Acryloyldimethyltaurate/Vp Copolymer , Polysorbate 80 , Peg-8 , Ethyl 2,2-Dimethylhydrocinnamal , Phospholipids , Palmitoyl Oligopeptide , Butylene Glycol , Magnesium Ascorbyl Phosphate , Glyceryl Polymethacrylate , Sodium Glycyrrhetinate , Nordihydroguaiaretic Acid , Chlorphenesin , Phenoxyethanol , Limonene , Linalool , Iron Oxides (Ci 77491, Ci 77492, Ci 77499) , Mica , Titanium Dioxide (Ci 77891)",$92.00 
REN CLEAN SKINCARE,Treatments,"-Agave Extract: Smooths skin and delivers a matte finish.
-Probiotic Extract: Supports natural surface cell renewal.
-Alpha-glucans: Support a healthy skin microbiome.

Aqua (Water), Lactococcus Ferment Lysate, Glycerin, Maltose, Caprylyl/Capryl Glucoside",$45.00 
PROACTIV,Treatments,"-Adapalene 0.1%: Prescription-strength retinoid for acne treatment.

Carbomer 940, Edetate Disodium, Methylparaben, Poloxamer 182, Propylene Glycol, Purified Water and Sodium Hydroxide. May contain hydrochloric acid to adjust pH.",$36.00 
LANCER SKINCARE,Treatments,"-Stabilized Vitamin C (Ascorbic Acid): Used at 10 percent; lessens the appearance of unwanted pigmentation, sun, and dark spots.
-Retinol: Helps with exfoliation of discolored surface cells.
-Shea Butter: Provides soothing moisture.

Cyclopentasiloxane, A",$90.00 
SK-II,Treatments,"-Pitera (Galactomyces Ferment Filtrate): A bio-ingredient rich in vitamins, organic acids, minerals, and amino acids that work together to support natural skin cell renewal. 
-Skin Regenerating Activ: Helps to support fundamental cell energy that helps pe",$325.00 
VOLITION BEAUTY,Treatments,"-Apple Cider Vinegar: Exfoliates to improve the look of skin texture.
-Lemon and Orange Extracts: Visibly brighten with naturally derived AHAs by removing dead surface skin cells.
-Witch Hazel: Visibly tones, removes dirt and excess oil, and minimizes the",$64.00 
PERRICONE MD,Treatments,"Water, L-Tyrosine, Dimethyl MEA (DMAE), Ascorbyl Tetraisopalmitate, Tetrahexyldecyl Ascorbate, Isopropyl Palmitate, Glycolic Acid, Ascorbyl Palmitate, Cetearyl Alcohol, Hydroxylated Lecithin, Glyceryl Stearate, PEG-100 Stearate, Benzyl Alcohol, Ceteareth-20, Rhodiola Rosea Root Extract, Camellia Oleifera (Green Tea) Leaf Extract, Pinus Pinaster Bark Extract, Elaeis Guineensis (Palm) Oil, Magnesium Aspartate, Zinc Gluconate, Pyridoxine HCl, Pantethine, Tocotrienols, Dimethicone, Resveratrol, Disodium EDTA, Tocopherol, Sodium Hyaluronate, Copper Gluconate, Parfum (Fragrance), Astaxanthin.",$99.00 
GLAMGLOW,Treatments,"Water, Peg-8, Butylene Glycol, Propanediol, Glycerin, Bis-Peg-18 Methyl Ether Dimethyl Silane, Glycolic Adic, Mandelic Acid, Sodium Hydroxide, Salicylic Acid, Lactic Acid, Pyruvic Acid, Tartaric Acid, Sodium Hyaluronate, Trehalose, Eucalyptus Globulus Leaf Powder, Eucalyptus Globulus Leaf, Charcoal Powder, Avena Sativa (Oat) Kernel Extract, Algae Extract, Butyrospermum, Parkii (Shea) Butter Extract, Lecithin, Tocopheryl Acetate, Acetyl Glucosamine, Dimethicone, Silica, Xanthan Gum, Hdi/Trimethylol, Hexyllactone Crosspolymer, Polymethyl Methacrylate, Carbomer, Polysorbate 20, Ammonium, Acryloyldimethyltaurate/Be-Heneth-25 Methacrylate Crosspolymer, Urea, Fragrance (Parfum), Linalool, Bht, Disodium Edta, Phenoxyethanol, Sorbic Acid, Chlorphenesin, Titanium Dioxide (Ci 77891), Blue 1 (Ci 42090), Red 4 (Ci 14700).",$65.00 
LANCER SKINCARE,Treatments,"-Salicylic Acid and Tea Tree Oil: Help to remove dead skin cells and keep pores clear, minimizing the onset of blemishes and congested pores.
-Peppermint Oil: Provides a refreshing tingle.
-Lilac Stem Cell Compound: Provides anti-blemish and oil-absorbing",$55.00 
PHILOSOPHY,Treatments,"-Retinol: Delivered in a patented microsponge delivery system this purest form of vitamin A encourages skin renewal and helps promote collagen to reduce fine lines, clear congested pores, even skin tone, and smooth skin texture.
-Ascorbyl Palmitate (Vitam",$49.00 
THE INKEY LIST,Treatments,"-Fruit Acid 10%: For gentle exfoliation and effective results without irritation.
-Mutli Molecular Hyaluronic Acid 1%: Helps to hydrate and plump skin.

Water, Propanediol, Vaccinium Myrtillus (Bilberry) Fruit Extract, Glycerin, Saccharum Officinarum (Sug",$10.99 
SEPHORA COLLECTION,Treatments,"Water, Vaccinium Myrtillus Fruit Extract, Glycerin, Saccharum Officinarum (Sugar Cane) Extract, Butylene Glycol, Levulinic Acid, Sodium Benzoate, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Perfume (Fragrance), Sodium Levulinate, Sodium Hydroxide, Acer Saccharum (Sugar Maple) Extract, Citric Acid, Chlorella Vulgaris Extract, Aloe Barbadensis Leaf Juice Powder, Potassium Sorbate

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats , Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles As defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$8.00 
PERRICONE MD,Treatments,,$69.00 
DERMALOGICA,Treatments,"-Salicylic Acid: Clears pores, dead skin cells, and trapped oils to stop existing and prevents future breakouts.
-Phytoplankton Extract: Helps moisturize the skin.
-Orange Peel Extract: Helps revive, energize, and refresh skin.

Water, PPG-15 Stearyl Ethe",$21.00 
DR. JART+,Treatments,"Sodium Hyaluronate, Trehalose, Beetroot Red, Acetyl Octapeptide-3, Water, Tocopheryl Acetate, Citric Acid, Arginine/Lysine Polypeptide, Adenosine.",$18.00 
