Name,Type,Ingredients,Price
COOLA,Clean skin care,"Water, Helianthus Annuus (Sunflower) Seed Oil*, Aloe Barbadensis (Aloe Vera) Leaf Juice*, Cetearyl Alcohol, Glycerin, Caprylic/Capric Triglyceride, Cetearyl Glucoside, Saccharomyces/Agave Americana Leaf Ferment Filtrate*, Cetyl Palmitate, Lavandula Angustifolia (Lavender) Flower Oil*, Citrus Sinensis (Sweet Orange) Peel Oil, Citrus Reticulata (Mandarin Red) Peel Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Cedrus Atlantica (Cedar) Wood Oil, Xanthan Gum, Rosmarinus Officinalis (Rosemary) Leaf Extract*, Dehydroacetic Acid, Benzyl Alcohol. *Certified Organic.",$32.00 
NATURALLY SERIOUS,Clean skin care,"-Colloidal Oatmeal: Calms the look of skin and helps lock in moisture.
-Antimicrobial Probiotics: Work to restore skin’s natural balance.
-Sodium PCA and Trehalose: Exceptionally hydrate and condition the look of skin.
-Pomegranate Enzyme works: Natural",$38.00 
DR. BARBARA STURM,Clean skin care,"-Extracts from Poria Cocos and Beta-Glucan: Help support skin barrier function.
- Plankton Extract: Helps reduce the appearance of fine lines and wrinkles.
- Senna Alata Extract: Supports the skin’s natural reparative process.

Aqua/Water/Eau, Butylene ",$310.00 
TATA HARPER,Clean skin care,"-Dual Weight Hyaluronic Acid: Helps to visibly plump skin while minimizing the look of wrinkles.
-Floral Hydrosol Trio: Moisturizes while also visibly smoothing, calming, and soothing skin.
-Australian Coastal Flower Blend: Provides natural sources of fer",$72.00 
CAUDALIE,Clean skin care,"-Vine Resveratrol and Micro Hyaluronic Acid Complex: Provide anti-wrinkle, firming, and lifting action.
-Viniferine: Counteracts the look of dark spots and adds radiance.
-Grape Seed Polyphenols: Provide antioxidant protection.
-Cafeine and Peptides: Figh",$99.00 
BELIF,Clean skin care,"-Tea Tree Oil: Detoxifies and soothes blemishes, and helps prevent future breakouts.
-White Willow Bark: Exhibits natural exfoliating effects to reduce the buildup of dead skin cells.

Water, Dipropylene Glycol, Butylene Glycol, 1,2-Hexanediol, Glycerin, ",$28.00 
FARSÁLI,Clean skin care,"-Hyaluronic Acid: Revitalizes and replenishes the skin’s outer layers with moisture and helps plump the skin, improving the appearance of fine lines and wrinkles.
-AcquaCell: Combines watermelon rind extract, lentil fruit extract, and apple extract to g",$22.00 
DR. BARBARA STURM,Clean skin care,"-Purslane: A strong antioxidant that stimulates the body and supports skin health and rejuvenation.
-Skullcap: Supports the body’s natural skin renewal function.
-Shea Butter: Preserves moisture and tightens skin’s appearance.

Water, Octyldodecanol, ",$215.00 
FRESH,Clean skin care,"Water, Glycerin, Butylene Glycol, Pentylene Glycol, Jojoba Oil PEG-150 Esters, Methyl Gluceth-20, PEG-6 Caprylic/Capric Glycerides, Acacia Senegal Gum, PEG-40 Hydrogenated Castor Oil, Lycium Chinense Fruit Extract, Saccharomyces Ferment Filtrate, Camellia Sinensis Leaf Extract, Rubus Fruticosus (Blackberry) Leaf Extract, Litchi Chinensis Seed Extract, Acetyl Tetrapeptide-5, Tocopheryl Acetate, Tocopherol, Polymethylsilsesquioxane, Carbomer, PEG-150, Sorbitol, Sodium Hydroxide, Parfum (Fragrance), Rhizobian Gum, Maltodextrin, Algin, Xanthan Gum, Adenosine, Polyvinyl Alcohol, Cellulose Gum, Citric Acid, Sodium Metabisulfite, Diamond Powder, Sodium Benzoate, Potassium Sorbate, Hydroxyethylcellulose, Sodium Citrate, Biotin, Phenoxyethanol, Linalool, Citronellol, Geraniol.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$72.00 
REN CLEAN SKINCARE,Clean skin care,"Aqua (Water), Glycerin, Caprylic/Capric Triglyceride, Cetearyl Olivate, Glycine Soja (Soybean) Oil, Phospholipids, Alcohol, Sorbitan Olivate, Lactose, Inulin, Vaccinium Vitis-Idaea Seed Oil, Lactic Acid, Arnica Montana Flower Extract, Algae Extract, Sodium Citrate, Sodium Hyaluronate, Tocopherol, Xanthan Gum, Lactis Proteinum (Milk Protein), Alpha-Glucan Oligosaccharide, Phenoxyethanol, Aster Maritima/Tripolium Extract, Sodium Hydroxymethylglycinate, Sodium Carboxymethyl Betaglucan, Rumex Occidentalis Extract, Citrus Aurantium Amara (Bitter Orange) Flower Water Extract, Laminaria Ochroleuca Extract, Helianthus Annuus (Sunflower) Seed Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Geraniol, Linalool.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$52.00 
KORRES,Clean skin care,"-Greek Yogurt Concentrate: Nourishes and moisturizes skin with two and a half times more protein than regular yoghurt, providing essential amino acids.
-Honeysuckle: Provides soothing, antibacterial, and calming benefits.
-Amaranth Seed Extract: Calms ski",$15.00 
FARSÁLI,Clean skin care,"Calophyllum Tacamahaca Seed oil.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$39.00 
CAUDALIE,Clean skin care,"-White Clays (Bentonite and Kaolin): Purify and absorb impurities.
-Cypress, Sage, and Lavender: Tighten with natural astringents.
-Chamomile Extract: Soothes.
-Zinc: Balances sebum.
-Olive Squalane and Grape Seed Oil: Moisturize.

Water, Glycerin*, Isono",$39.00 
ISLE OF PARADISE,Clean skin care,"-Grapefruit Peel Oil: Brightens and gives skin a firmer appearance.
-Coconut Oil: Hydrates and smooths the look of skin.
-Avocado Oil: Absorbs quickly to give skin a conditioned feel while providing Vitamins A and C.

Water, Dihydroxyacetone, Propylene Gl",$29.00 
KORA ORGANICS,Clean skin care,"Rosa Canina Fruit Oil*, Simmondsia Chinensis (Jojoba) Seed Oil*, Helianthus Annuus (Sunﬂower) Seed Oil*, Tocopherol, Caprylic/Capric Triglyceride, Morinda Citrifolia Fruit Extract*, Vitis Vinifera (Grape) Fruit Extract, Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Extract, Jasminum Ofﬁcinale (Jasmine) Flower/Leaf Extract, Eugenia Caryophyllus (Clove) Flower Extract, Rosa Damascena Flower Oil*, Punica Granatum Seed Oil*, Hippophae Rhamnoides (Sea Buckthorn) Seed Oil*, Geraniol**, Citronellol**, Farnesol** Citral**.

*Ingredient from Organic Farming
**From essential oils

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats , Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles As defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$25.00 
DR. BARBARA STURM,Clean skin care,"Cleanser:
Water (Aqua), Sodium Cocoamphoacetate, Lauryl Glucoside, Glycerin, Aloe Barbadensis Leaf Juice, Sodium Cocoyl Glutamate, Sodium Lauryl Glucose Carboxylate, Panthenol, Urea, Lactobacillus/Portulaca Oleracea Ferment Extract, Citric Acid, Benzyl Alcohol, Phenoxyethanol, Potassium Sorbate, Salicylic Acid, Leuconostoc/ Radish Root Ferment Filtrate, Tocopherol, Pantolactone, Sodium Benzoate.

Anti-Pollution Drops:
Water (Aqua), Betaine, Lactobacillus/Portulaca Oleracea Ferment Extract, Butylene Glycol, Phenoxyethanol, Carbomer, Ethylhexylglycerin, Disodium EDTA, Sodium Hyaluronate, Leuconostoc/Radish Root Ferment Filtrate, Alteromonas Ferment Extract, Biosaccharide Gum-1, Sodium Hydroxide, Theobroma Cacao (Cocoa) Seed Extract.

Face Cream Rich:
Water (Aqua), Octyldodecanol, Urea, Glycerin, Butyrospermum Parkii (Shea) Butter, Decyl Oleate, Zea Mays (Corn) Germ Oil, C12-15 Alkyl Benzoate, Cetearyl Alcohol, Hydrogenated Vegetable Glycerides, Vitis Vinifera (Grape) Seed Oil, Lactobacillus/Portulaca Oleracea Ferment Extract, Persea Gratissima (Avocado) Oil, Sorbitol, Propanediol, Potassium Cetyl Phosphate, Tocopheryl Acetate, Dimethicone, Phytosterols, Phenoxyethanol, Hydrogenated Palm Glycerides, Panthenol, Olea Europaea (Olive) Fruit Oil, Carbomer, Xanthan Gum, Ethylhexylglycerin, Potassium Sorbate, Alcohol, Leuconostoc/ Radish Root Ferment Filtrate, Caprylic/Capric Triglyceride, Baicalin, Ascorbyl Palmitate, Pantolactone, Citric Acid, Ascorbic Acid.

Face Mask:
Water (Aqua), Kaolin, Glycerin, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Lactobacillus/Portulaca Oleracea Ferment Extract, Decyl Oleate, Xanthan Gum, Tocopheryl Acetate, Aloe Barbadensis Leaf Juice, Phenoxyethanol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Butylene Glycol, Chamomilla Recutita (Matricaria) Flower Extract, Ethylhexylglycerin, Sodium Hydroxide, Leuconostoc/Radish Root Ferment Filtrate.

Super Anti-Aging Serum:
Water (Aqua), Butylene Glycol, Lactobacillus/Portulaca Oleracea Ferment Extract, Propanediol, Phenoxyethanol, Sodium Hyaluronate, Ethylhexylglycerin, Leuconostoc/Radish Root Ferment Filtrate, Baicalin, Glutathione.

Calming Serum:
Water (Aqua), Prunus Amygdalus Dulcis (Sweet Almond) Oil, Dicaprylyl Carbonate, Glycerin, Octyldodecanol, Lactobacillus/ Portulaca Oleracea Ferment Extract, Cetearyl Alcohol, Glyceryl Stearate, Panthenol, Phenoxyethanol, Sodium Lauroyl Glutamate, Stearic Acid, Dimethicone, Carbomer, Echium Plantagineum Seed Oil, Ethylhexylglycerin, Helianthus Annuus (Sunflower) Seed Oil Unsaponifiables, Biosaccharide Gum-1, Leuconostoc/Radish Root Ferment Filtrate, Cardiospermum Halicacabum Flower/Leaf/Vine Extract, Sodium Hydroxide, Pantolactone, Tocopherol, Citric Acid.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$225.00 
