Name,Type,Ingredients,Price
ERBORIAN,Moisturizers,"-Ginseng Extract: Nurtures and smooths skin.
-Plant-Based Squalane: Prevents loss of hydration and improves skin’s suppleness.
-Silica Powder: Visibly mattifies skin.

Hydrogenated Poly (C6-14 Olefin), Ci 77891/Titanium Dioxide, Octyldodecanol, Polyethy",$26.00 
SKINFIX,Moisturizers,#NAME?,$38.00 
NATURALLY SERIOUS,Moisturizers,#NAME?,$34.00 
FIRST AID BEAUTY,Moisturizers,"Water, Stearic Acid, Glycerin, C12-15 Alkyl Benzoate, Caprylic/Capric Triglyceride, Glyceryl Stearate SE, Glyceryl Stearate, Cetearyl Alcohol, Butyrospermum Parkii (Shea) Butter, Squalane, Dimethicone, Colloidal Oatmeal, Allantoin, Rosmarinus Officinalis (Rosemary) Leaf Oil, Mentha Arvensis Extract, Lavandula Hybrida Oil, Glycyrrhiza Glabra (Licorice) Root Extract, Chry-santhemum Parthenium (Feverfew) Extract, Camellia Sinensis Leaf Extract, Ceramide NP, Caprylyl Glycol, Phenoxyethanol, Xanthan Gum, Sodium Hydroxide, Disodium EDTA, Linalool.",$34.00 
FIRST AID BEAUTY,Moisturizers,#NAME?,$30.00 
GUERLAIN,Moisturizers,#NAME?,$182.00 
JOSIE MARAN,Moisturizers,"-100% Pure Argan Oil Light: Weightlessly hydrates skin with essential fatty acids, vitamin E, and antioxidants.
-Plant-based Antioxidant PhytoVie Defense®: Acts as an environmental shield to defend skin from free radicals and extend makeup wear.
-Coated ",$48.00 
SK-II,Moisturizers,"-Pitera™: A bio-ingredient rich in vitamins, organic acids, minerals, and amino acids that work together to support skin’s natural cell renewal process.
-""Lift and Lock"" Mechanism: Activated with water, it offers double benefits of makeup removal and ",$70.00 
SMASHBOX,Moisturizers,"Prunus Amygdalus Dulcis (Sweet Almond) Oil, Prunus Armeniaca (Apricot) Kernel Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Tocopheryl Acetate, Squalane, Tocopherol, Anogeissus Leiocarpus Bark Extract, Coffea Arabica (Coffee) Seed Extract, Hordeum Vulgare (Barley) Extract/Extrait D'Orge, Triticum Vulgare (Wheat) Germ Extract, Argania Spinosa Kernel Oil, Calophyllum Inophyllum (Tamanu) Seed Oil, Chamomilla Recutita (Matricaria) Flower Oil, Lavandula Angustifolia (Lavender) Oil, Oenothera Biennis (Evening Primrose) Oil, Rosa Canina (Rose) Fruit Oil, Rubus Idaeus (Raspberry) Seed Oil, Cholesterol, Water, Polysorbate 60, Linoleic Acid, Linalool, Tetrahexyldecyl Ascorbate",$42.00 
GLAMGLOW,Moisturizers,"Water, Butylene Glycol, Glycerin, Camellia Sinensis (Green Tea) Leaf Extract, Aspalathus Linearis (Red Tea) Leaf Extract, Camellia Sinensis (White Tea) Leaf Extract, Camellia Sinensis (Yellow Tea) Leaf Extract, Caffeine, Dipotassium Glycyrrhizate, Sucrose, Disodium Phosphate, Saccharomyces Lysate Extract, Polysorbate 20, Fragrance, Limonene, Disodium Edta, Phenoxyethanol",$32.00 
ORIGINS,Moisturizers,"Water, Caprylic/Capric Triglyceride, Myristyl Myristate, Isodecyl Isononanoate, Triethylhexanoin, Butylene Glycol, Stearic Acid, Peg-100 Stearate, Cetyl Alcohol, Behenyl Alcohol, Hydrogenated Coco-Glycerides, Cetearyl Alcohol, Glycerin, Anogeissus Leiocarpus Bark Extract, Peucedanum Graveolens (Dill) Extract, Cassia Alata Leaf Extract, Rosa Damascena Flower Oil*, Lavandula Angustifolia (Lavender) Oil*, Pelargonium Graveolens Flower Oil*, Illicium Verum (Anise) Fruit/Seed Oil*, Citrus Aurantium Bergamia (Bergamot) Fruit Oil*, Carthamus Tinctorius (Safflower) Seed Oil*, Myristica Fragrans (Nutmeg) Kernel Oil*, Citrus Aurantium Dulcis (Orange) Peel Oil*, Citrus Nobilis (Mandarin Orange) Peel Oil*, Citrus Limon (Lemon) Peel Oil*, Litsea Cubeba Fruit Oil*, Hibiscus Abelmoschus Extract, Linalool, Citronellol, Limonene, Geraniol, Citral, Hypnea Musciformis (Algae) Extract, Gellidiela Acerosa (Algae) Extract, Hordeum Vulgare (Barley) Extract/Extrait D'Orge, Triticum Vulgare (Wheat) Germ Extract, Pisum Sativum (Pea) Extract, Centaurium Erythraea (Centaury) Extract, Bambusa Vulgaris (Bamboo) Extract, Poria Cocos Sclerotium Extract, Cholesterol, Rosmarinus Officinalis (Rosemary) Leaf Extract, Coffea Arabica (Coffee) Seed Extract, Rubus Idaeus (Raspberry) Leaf Extract, Squalane, Sigesbeckia Orientalis (St. Paul'S Wort) Extract, Micrococcus Lysate, Phytosphingosine, Caffeine, Acetyl Hexapeptide-8, Hydrolyzed Algin, Crithmum Maritimum Extract, Hydrogenated Vegetable Oil, Laminaria Digitata Extract, Sodium Hyaluronate, Lecithin, Maltodextrin, Glycine Soja (Soybean) Sterols, Dimethicone, Ceteareth-20, Polysorbate 20, Glyceryl Stearate, Carbomer, Potassium Hydroxide, Tocopheryl Acetate, Boron Nitride, Tetrahexyldecyl Ascorbate, Sodium Dehydroacetate, Xanthan Gum, Glucosamine Hcl, Phenoxyethanol * Essential Oil
Please be aware that ingredient lists may change or vary from time to time.� Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats , Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles As defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$62.00 
EDIBLE BEAUTY,Moisturizers,,$43.00 
KATE SOMERVILLE,Moisturizers,#NAME?,$48.00 
KIEHL'S SINCE 1851,Moisturizers,#NAME?,$45.00 
NATURALLY SERIOUS,Moisturizers,#NAME?,$46.00 
TARTE,Moisturizers,"Water/Aqua, Octyldodecanol, Glycerin, Cetearyl Alcohol, Butylene Glycol, Caprylic/Capric Triglyceride, Oryza Sativa (Rice) Starch, Simmondsia Chinensis (Jojoba) Seed Oil, Olus/Vegetable Oil, PEG-20 Methyl Glucose Sesquistearate, Ceteareth-20, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Ammonium Acryloyldimethyltaurate/VP Copolymer, Sodium Polyacrylate, Calcium Ketogluconate, Ethylhexylglycerin, Caprylyl Glycol, Hydrogenated Polydecene, Parfum/Fragrance, Xanthan Gum, Disodium EDTA, Passiflora Edulis Seed Oil, Trideceth-6, Squalane, Sodium Hydroxide, PEG-8, Polysorbate 60, Tocopherol, Sodium Hyaluronate, Sorbitan Isostearate, Pelvetia Canaliculata Extract, Ascorbyl Palmitate, Opuntia Ficus-Indica Stem Extract, Ascorbic Acid, Citric Acid, Opuntia Ficus-Indica Callus Culture Extract, Dextran, Trifluoroacetyl Tripeptide-2, Phenoxyethanol, Chlorphenesin, Dehydroacetic Acid.",$44.00 
MARIO BADESCU,Moisturizers,#NAME?,$12.00 
REN CLEAN SKINCARE,Moisturizers,"-Frankincense: Useful in lowering levels of anxiety or chronic stress that can keep you up at night; has a calming, grounding scent that can naturally help you to fall asleep; helps open breathing passages, allows your body to reach an ideal sleeping temp",$25.00 
PETER THOMAS ROTH,Moisturizers,"-Hungarian Thermal Water: Bubbling up from the earth's crust 1,000 meter below Hungary's Carpathian Valley, this ancient, mineral-rich water helps nourish and hydrate the look of skin with vital nutrients.
-Bioengineered Botanicals: Technologically advanc",$58.00 
EVIAN,Moisturizers,"-Pure, Natural evian® Mineral Water: Propelled by safe nitrogen (the air we breathe is 80 percent nitrogen) with a neutral 7.2 pH.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing a",$16.00 
ESTÉE LAUDER,Moisturizers,"Adv Timezone Night Age Rvr Lw Crm Division: El (Estee Lauder)Ingredients: Water , Bis-Diglyceryl Polyacyladipate-2 , Hdi/Ppg/Polycaprolactone Crosspolymer , Simmondsia Chinensis (Jojoba) Seed Oil , Glycerin , Caprylic/Capric Triglyceride , C12-20 Acid Peg-8 Ester , Dimethicone , Butylene Glycol , Sucrose , Cetyl Alcohol , Citrullus Vulgaris (Watermelon) Fruit Extract , Sigesbeckia Orientalis (St. Paul'S Wort) Extract , Pyrus Malus (Apple) Fruit Extract , Lens Esculenta (Lentil) Fruit Extract , Centaurium Erythraea (Centaury) Extract , Hordeum Vulgare (Barley) Extract/Extrait D'Orge , Cucumis Sativus (Cucumber) Fruit Extract , Tamarindus Indica Seed Extract , Salicornia Herbacea Extract , Polygonum Cuspidatum Root Extract , Vitis Vinifera (Grape) Seed Extract , Hydrolyzed Rice Extract , Rosmarinus Officinalis (Rosemary) Extract , Selaginella Tamariscina (Spike Moss) Extract , Humulus Lupulus (Hops) Extract , Citrus Reticulata (Tangerine) Peel Extract , Rhodochrosite Extract , Cucumis Melo (Melon) Fruit Extract , Yeast Extract/Faex/Extrait De Levure , Limonium Vulgare Flower/Leaf/Stem Extract , Whey Protein/Lactis Protein/Proteine Du Petit-Lait , Thermus Thermophillus Ferment , Persea Gratissima (Avocado) Oil , Punica Granatum (Pomegranate) Fruit Juice , Cholesterol , Linoleic Acid , Caffeine , Acetyl Glucosamine , Linolenic Acid , Adenosine Phosphate , Phospholipids , Acetyl Hexapeptide-8 , Ammonium Acryloyldimethyltaurate/Vp Copolymer , Behenyl Alcohol , Saccharide Isomerate , Peg-100 Stearate , Phytosterols , Tocopheryl Acetate , Triolein , Glyceryl Stearate , Trehalose , Potassium Cetyl Phosphate , Caprylyl Glycol , Propylene Glycol Dicaprate , Sodium Pca , Helianthus Annuus (Sunflower) Seedcake , Propylene Glycol Dicaprylate , Xanthan Gum , Acrylates/C10-30 Alkyl Acrylate Crosspolymer , Sodium Hyaluronate , Sodium Lactate , Dipalmitoyl Hydroxyproline , Phytosteryl Canola Glycerides , Oleic Acid , Palmitic Acid , Stearic Acid , Potassium Sulfate , Acrylamide/Sodium Acryloyldimethyltaurate Copolymer , Decarboxy Carnosine Hcl , Isohexadecane , Nordihydroguaiaretic Acid , Carbomer , Polysorbate 80 , Cyclodextrin , Fragrance , Silica , Ethylbisiminomethylguaiacol Manganese Chloride , Sodium Hydroxide , Phenoxyethanol , Red 33 (Ci 17200) , Blue 1 (Ci 42090)",$85.00 
CLINIQUE,Moisturizers,#NAME?,$69.00 
DR. DENNIS GROSS SKINCARE,Moisturizers,"-3-O-Ethyl Ascorbic Acid: Maintains its acidic properties to penetrate into the skin, working to minimize and prevent the appearance of hyperpigmentation, fine lines, and wrinkles.
-Collagen Amino Acids: Plant-sourced collagen; smaller molecular weight am",$30.00 
LA MER,Moisturizers,"Water\Aqua\Eau, Cyclopentasiloxane, Algae (Seaweed) Extract, Glycerin, Cyclohexasiloxane, Butylene Glycol, Dimethicone, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Citrus Aurantifolia (Lime) Peel Extract, Octyldodecyl Stearoyl Stearate, Limnanthes Alba (Meadowfoam) Seed Oil, Sesamum Indicum (Sesame) Seed Oil, Medicago Sativa (Alfalfa) Seed Powder, Helianthus Annuus (Sunflower) Seedcake, Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal, Eucalyptus Globulus (Eucalyptus) Leaf Oil, Sodium Gluconate, Copper Gluconate, Calcium Gluconate, Magnesium Gluconate, Zinc Gluconate, Tocopheryl Succinate, Niacin, Sesamum Indicum (Sesame) Seed Powder, Hypnea Musciformis (Algae) Extract, Sigesbeckia Orientalis (St. Paul's Wort) Extract, Acetyl Hexapeptide-8, Sorbitol, Palmitoyl Hexapeptide-12, Gellidiella Acerosa Extract, Chondrus Crispus (Carrageenan) Extract, Niacinamide, Sucrose, Laminaria Digitata Extract, Peg-8, Sodium Hyaluronate, Squalane, Trehalose, Saccharide Isomerate, Oleth-10, Tocopheryl Acetate, Caffeine, Glyceryl Polymethacrylate, Alcohol Denat., Hydrogenated Lecithin, Fragrance (Parfum), Disodium Edta, Bht, Linalool, Hydroxycitronellal, Citronellol, Geraniol, Limonene, Potassium Sorbate, Phenoxyethanol

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",$90.00 
KATE SOMERVILLE,Moisturizers,"-Peptide K8™: Designed to dramatically improve skin’s texture and tone.
-Ceramide-infused Peptide: Formulated to reduce the visible depth and density of wrinkles.
-Advanced Moisture Complex: Helps to prevent water loss and keeps skin more evenly balan",$150.00 
CHARLOTTE TILBURY,Moisturizers,#NAME?,$60.00 
CLINIQUE,Moisturizers,"Water , Glycerin , Sodium Polyacrylate Crosspolymer-1 , Acetylated Glycol Stearate , Myristyl Myristate , Dimethicone/Vinyl Dimethicone Crosspolymer , Dimethicone , Butyrospermum Parkii (Shea Butter) , Mangifera Indica (Mango) Seed Butter , Hypnea Musciformis (Algae) Extract , Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer , Gellidiela Acerosa (Algae) Extract , Sigesbeckia Orientalis (St. Paul'S Wort) Extract , Alcaligenes Polysaccharides , Algae Extract , Laminaria Saccharina Extract , Squalane , Ceramide Np , Beeswax/Cera Alba/Cire D'Abeille , Acetyl Hexapeptide-8 , Caffeine , Sodium Hyaluronate , Tocopheryl Acetate , Trehalose , Sodium Stearoyl Glutamate , Butylene Glycol , Caprylyl Glycol , Dimethicone Crosspolymer , Hydrogenated Polyisobutene , Hydrogenated Lecithin , Sodium Polyacrylate Starch , Pentylene Glycol , Laureth-9 , Laureth-23 , Silica , Silica Silylate , Disodium Edta , Phenoxyethanol , Sodium Benzoate , Red 4 (Ci 14700) , Yellow 5 (Ci 19140)",$30.50 
OMOROVICZA,Moisturizers,#NAME?,$235.00 
LAURA MERCIER,Moisturizers,"-Omega Gold Complex: A blend of kukui and macadamia seed oils that soothes and calms skin, helping to support the skin's moisture barrier over time.
-Rose and Rosehip Seed Oils: Help improve the look of skin, leaving skin feeling calm and balanced.

Penta",$65.00 
ESTÉE LAUDER,Moisturizers,"Active Ingredients: Avobenzone 3.00%, Octinoxate 7.50%, Octisalate 5.00%

Water, Butylene Glycol, Glycerin, Octyldodecyl Myristate, Neopentyl Glycol Diheptanoate, Dimethicone, Glyceryl Stearate, Citrullus Vulgaris (Watermelon) Fruit Extract, Sigesbeckia Orientalis (St. Paul'S Wort) Extract, Pyrus Malus (Apple) Fruit Extract, Lens Esculenta (Lentil) Fruit Extract, Centaurium Erythraea (Centaury) Extract, Laminaria Digitata Extract, Hordeum Vulgare (Barley) Extract/Extrait D'Orge, Cucumis Sativus (Cucumber) Fruit Extract, Tamarindus Indica Seed Extract, Salicornia Herbacea Extract, Polygonum Cuspidatum Root Extract, Vitis Vinifera (Grape) Seed Extract, Hydrolyzed Rice Extract, Rosmarinus Officinalis (Rosemary) Extract, Selaginella Tamariscina (Spike Moss) Extract, Humulus Lupulus (Hops) Extract, Citrus Reticulata (Tangerine) Peel Extract, Yeast Extract/Faex/Extrait De Levure, Limonium Vulgare Flower/Leaf/Stem Extract, Whey Protein/Lactis Protein/Proteine Du Petit-Lait, Thermus Thermophillus Ferment, Cetyl Alcohol, Pentaerythrityl Tetraethylhexanoate, Hydrogenated Lecithin, Polyethylene, Caprylic/Capric/Myristic/Stearic Triglyceride, Punica Granatum (Pomegranate) Fruit Juice, Cholesterol, Sucrose, Linoleic Acid, Caffeine, Acetyl Glucosamine, Linolenic Acid, Adenosine Phosphate, Lactoperoxidase, Phospholipids, Acetyl Hexapeptide-8, Glucose Oxidase, Peg-100 Stearate, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Tocopheryl Acetate, Triolein, Behenyl Alcohol, Phytantriol, Trehalose, Pvp/Hexadecene Copolymer, Pentylene Glycol, Hdi/Ppg/Polycaprolactone Crosspolymer, Caprylic/Capric Triglyceride, Polysilicone-11, Isohexadecane, Caprylyl Glycol, Propylene Glycol Dicaprate, Sodium Pca, Helianthus Annuus (Sunflower) Seedcake, Polysorbate 80, Glucose, Sodium Hyaluronate, Sodium Lactate, Phytosteryl Canola Glycerides, Oleic Acid, Palmitic Acid, Stearic Acid, Potassium Sulfate, Decarboxy Carnosine Hcl, Nordihydroguaiaretic Acid, Cyclodextrin, Carbomer, Hexylene Glycol, Potassium Hydroxide, Fragrance, Silica, Ethylbisiminomethylguaiacol Manganese Chloride, Disodium Edta, Bht, Phenoxyethanol .",$82.00 
ORIGINS,Moisturizers,"Water, Caprylic/Capric Triglyceride, Dimethicone, Diethylhexyl Succinate, Cetyl Ethylhexanoate, Butylene Glycol, Glycerin, Peg-100 Stearate, Simmondsia Chinensis (Jojoba) Seed Oil, Cetearyl Alcohol, Glyceryl Stearate, Citrus Aurantium Bergamia (Bergamot) Fruit Oil*, Citrus Limon (Lemon) Peel Oil*, Citrus Aurantium Dulcis (Orange) Oil*, Cinnamomum Camphora (Camphor) Bark Oil*, Mentha Viridis (Spearmint) Leaf Oil*, Magnolia Acuminata Flower Extract, Iris Pallida Root Extract, Rosa Damascena Extract, Citral, Linalool, Limonene, Behenyl Alcohol, Tribehenin, Pentylene Glycol, Camellia Sinensis (White Tea) Leaf Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Vaccinium Macrocarpon (Cranberry) Fruit Extract, Solanum Tuberosum (Potato) Pulp Extract, Lycium Chinense (Wolfberry) Fruit Extract, Eriobotrya Japonica (Loquat) Leaf Extract, Betula Alba (Birch) Bark Extract, Leontopodium Alpinum Extract, Passiflora Incarnata Flower Extract, Lythrum Salicaria Extract, Thermus Thermophillus Ferment, Sigesbeckia Orientalis (St. Paul'S Wort) Extract, Boswellia Serrata Extract, Saccharomyces Lysate Extract, Sodium Hyaluronate, Yeast Extract/Faex/Extrait De Levure, Tocopheryl Acetate, Sorbitol, Trehalose, Oryzanol, Algae Extract, Ergothioneine, Urea, Lecithin, Polysilicone-11, Cetearyl Glucoside, Caprylyl Glycol, Sodium Pca, Magnesium Ascorbyl Phosphate, Potassium Hydroxide, Xanthan Gum, Carbomer, Hexylene Glycol, Polyquaternium-51, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Disodium Edta, Bht, Potassium Sorbate, Phenoxyethanol * Essential Oil
Please be aware that ingredient lists may change or vary from time to time.� Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats , Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles As defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$47.00 
